@T,table
Created,2021-10-02 11:38
Author,HortonMachine library
@H,timestamp,value_0,value_1
ID,,0,1
Type,Date,double,double
Format,yyyy-MM-dd HH:mm,,
,2023-01-04 14:00,-1.481499360039279,-1.4039859591838078
,2023-01-04 15:00,-1.4771616193134238,-1.4041136290084628
,2023-01-04 16:00,-1.4729763042845971,-1.404241332189136
,2023-01-04 17:00,-1.4689075468790787,-1.4043688107228893
,2023-01-04 18:00,-1.4649202654226114,-1.4044957943162335
,2023-01-04 19:00,-1.4609826881517949,-1.4046220014029551
,2023-01-04 20:00,-1.457068603626613,-1.4047471402954645
,2023-01-04 21:00,-1.4531590230666807,-1.4048709104489652
,2023-01-04 22:00,-1.4492430741348121,-1.4049930038163199
,2023-01-04 23:00,-1.445318043526127,-1.4051131062706452
,2023-01-05 00:00,-1.4413885880079282,-1.4052308990724476
,2023-01-05 01:00,-1.4374652746182828,-1.4053460603584174
,2023-01-05 02:00,-1.4335627384218712,-1.4054582666294897
,2023-01-05 03:00,-1.42969778606566,-1.4055671942163699
,2023-01-05 04:00,-1.4258877103940044,-1.4056725207011835
,2023-01-05 05:00,-1.4221488672412466,-1.4057739262749285
,2023-01-05 06:00,-1.418494555548166,-1.4058710950120428
,2023-01-05 07:00,-1.414927928879755,-1.405963716045959
,2023-01-05 08:00,-1.4114239866593692,-1.406051484632517
,2023-01-05 09:00,-1.4079060015139448,-1.4061341030906855
,2023-01-05 10:00,-1.4042371632380153,-1.406211281611465
,2023-01-05 11:00,-1.4002418989392231,-1.4062827389284802
,2023-01-05 12:00,-1.3957480866032759,-1.4063482028499716
,2023-01-05 13:00,-1.3906284026061324,-1.406407410659892
,2023-01-05 14:00,-1.3848246060305802,-1.406460109401164
,2023-01-05 15:00,-1.3783512096002555,-1.406506056053868
,2023-01-05 16:00,-1.3712838979864206,-1.4065450176171617
,2023-01-05 17:00,-1.3637406482715306,-1.4065767711032193
,2023-01-05 18:00,-1.3558619416724735,-1.4066011034545853
,2023-01-05 19:00,-1.347793629242907,-1.4066178113952374
,2023-01-05 20:00,-1.3396738497898932,-1.4066267012158102
,2023-01-05 21:00,-1.3316242888231342,-1.4066275884753179
,2023-01-05 22:00,-1.323745497702688,-1.4066202975869115
,2023-01-05 23:00,-1.316115580297114,-1.4066046612560665
,2023-01-06 00:00,-1.3087912988693289,-1.4065805197483952
,2023-01-06 01:00,-1.3018106228426543,-1.4065477199686602
,2023-01-06 02:00,-1.2951959054644024,-1.4065061143295086
,2023-01-06 03:00,-1.288957117861723,-1.4064555593833894
,2023-01-06 04:00,-1.2830948056740965,-1.4063959142088933
,2023-01-06 05:00,-1.2776026142594028,-1.4063270385863775
,2023-01-06 06:00,-1.2724693458277947,-1.406248791031493
,2023-01-06 07:00,-1.267680577059725,-1.406161026758488
,2023-01-06 08:00,-1.2632198954773708,-1.406063595620168
,2023-01-06 09:00,-1.2590698212649227,-1.405956340065967
,2023-01-06 10:00,-1.2552124785285605,-1.405839093211805
,2023-01-06 11:00,-1.2516300723884957,-1.4057116771533475
,2023-01-06 12:00,-1.248305218741984,-1.4055739016230606
,2023-01-06 13:00,-1.245221163870115,-1.4054255629993908
,2023-01-06 14:00,-1.2423619226398093,-1.4052664436373137
,2023-01-06 15:00,-1.2397123572652429,-1.4050963115956518
,2023-01-06 16:00,-1.2372582132000312,-1.4049149208837248
,2023-01-06 17:00,-1.2349861247383962,-1.4047220122480992
,2023-01-06 18:00,-1.2328836000422092,-1.4045173143338816
,2023-01-06 19:00,-1.2309389927777448,-1.4043005450705517
,2023-01-06 20:00,-1.2291414653117918,-1.4040714134111587
,2023-01-06 21:00,-1.227480946834814,-1.4038296215614923
,2023-01-06 22:00,-1.2259480887871308,-1.4035748675875612
,2023-01-06 23:00,-1.2245342192253428,-1.403306847993649
,2023-01-07 00:00,-1.2232312972741206,-1.4030252601285351
,2023-01-07 01:00,-1.2220318687876799,-1.4027298048279957
,2023-01-07 02:00,-1.220929024164451,-1.4024201894553852
,2023-01-07 03:00,-1.2199163586816895,-1.402096131009452
,2023-01-07 04:00,-1.2189879352899218,-1.4017573585889007
,2023-01-07 05:00,-1.2181382497204576,-1.4014036153056253
,2023-01-07 06:00,-1.2173621977897155,-1.4010346606003965
,2023-01-07 07:00,-1.2166550446964044,-1.400650273022794
,2023-01-07 08:00,-1.2160123962375842,-1.400250252792804
,2023-01-07 09:00,-1.2154301722908694,-1.3998344230250825
,2023-01-07 10:00,-1.2149045827512976,-1.399402630022459
,2023-01-07 11:00,-1.2144321056352003,-1.3989547446842592
,2023-01-07 12:00,-1.2140094669274697,-1.398490664741055
,2023-01-07 13:00,-1.2136336218885873,-1.398010316507376
,2023-01-07 14:00,-1.2133017376283062,-1.397513654603007
,2023-01-07 15:00,-1.213011176666724,-1.3970006598687765
,2023-01-07 16:00,-1.2127594815625014,-1.39647133975825
,2023-01-07 17:00,-1.212544361109133,-1.395925730543348
,2023-01-07 18:00,-1.2123636781435578,-1.3953638985968566
,2023-01-07 19:00,-1.212215438529334,-1.3947859394418682
,2023-01-07 20:00,-1.2120977809220561,-1.3941919726834135
,2023-01-07 21:00,-1.2120089671510377,-1.3935821402761537
,2023-01-07 22:00,-1.2119473730396795,-1.392956610091085
,2023-01-07 23:00,-1.2119114794262644,-1.39231557784941
,2023-01-08 00:00,-1.2118998639373046,-1.3916592661993012
,2023-01-08 01:00,-1.2119111941018907,-1.390987919162386
,2023-01-08 02:00,-1.2119442214800042,-1.3903017930216608
,2023-01-08 03:00,-1.2119977762241558,-1.389601161907831
,2023-01-08 04:00,-1.2120707618124622,-1.3888863240148588
,2023-01-08 05:00,-1.2121621498772241,-1.3881576007434393
,2023-01-08 06:00,-1.21227097477703,-1.3874153331560837
,2023-01-08 07:00,-1.2123963283026165,-1.3866598701096478
,2023-01-08 08:00,-1.2125373556587609,-1.3858915580450586
,2023-01-08 09:00,-1.2126932525522187,-1.385110760625949
,2023-01-08 10:00,-1.212863262516364,-1.384317864039015
,2023-01-08 11:00,-1.2130466740685941,-1.3835132709982698
,2023-01-08 12:00,-1.2132428176521777,-1.3826973949706587
,2023-01-08 13:00,-1.2134510619105163,-1.3818706423355458
,2023-01-08 14:00,-1.2136708099067859,-1.3810333999370918
,2023-01-08 15:00,-1.2139014970354853,-1.3801860768191363
,2023-01-08 16:00,-1.2141425900990126,-1.3793291054186583
,2023-01-08 17:00,-1.2143935862156434,-1.3784629275031128
,2023-01-08 18:00,-1.2146540111942747,-1.3775879865989051
,2023-01-08 19:00,-1.2149234172524155,-1.3767047144015128
,2023-01-08 20:00,-1.2152013793681073,-1.3758134844219905
,2023-01-08 21:00,-1.2154874929358843,-1.3749147098872498
,2023-01-08 22:00,-1.2157813740308492,-1.3740088383571787
,2023-01-08 23:00,-1.2160826598181236,-1.3730963185937737
,2023-01-09 00:00,-1.2163910078904767,-1.3721775915728205
,2023-01-09 01:00,-1.2167060945619979,-1.371253089701645
,2023-01-09 02:00,-1.2170276110206248,-1.3703231517816132
,2023-01-09 03:00,-1.217355260819849,-1.369388132546653
,2023-01-09 04:00,-1.217688761654805,-1.3684484800998993
,2023-01-09 05:00,-1.2180278470372286,-1.3675046328830556
,2023-01-09 06:00,-1.2183722659628025,-1.3665570081732565
,2023-01-09 07:00,-1.2187217804360102,-1.3656060071420997
,2023-01-09 08:00,-1.2190761598534288,-1.3646519944202604
,2023-01-09 09:00,-1.2194351811572623,-1.363695142041468
,2023-01-09 10:00,-1.2197986335000741,-1.362735887369924
,2023-01-09 11:00,-1.220166319674811,-1.3617746736273242
,2023-01-09 12:00,-1.220538054228183,-1.3608118854322588
,2023-01-09 13:00,-1.2209136553719202,-1.3598478800928855
,2023-01-09 14:00,-1.221292943168826,-1.3588829988264235
,2023-01-09 15:00,-1.2216757486186132,-1.357917460583797
,2023-01-09 16:00,-1.222061916492432,-1.3569512945120794
,2023-01-09 17:00,-1.2224513016884646,-1.3559851207922309
,2023-01-09 18:00,-1.2228437548640103,-1.355019303721972
,2023-01-09 19:00,-1.2232391267100262,-1.354054147134237
,2023-01-09 20:00,-1.2236372828827524,-1.3530899372877216
,2023-01-09 21:00,-1.2240380876356165,-1.352126949001107
,2023-01-09 22:00,-1.2244412837207372,-1.3511656123555682
,2023-01-09 23:00,-1.224846130821962,-1.3502063371898054
,2023-01-10 00:00,-1.22525073217047,-1.3492491079843258
,2023-01-10 01:00,-1.2256510975037465,-1.3482941255555658
,2023-01-10 02:00,-1.2260403288616535,-1.3473416095225779
,2023-01-10 03:00,-1.2264083522570177,-1.346391776626711
,2023-01-10 04:00,-1.226742363909953,-1.3454448372718915
,2023-01-10 05:00,-1.2270278553685756,-1.3445010520690717
,2023-01-10 06:00,-1.227250336357432,-1.343560740511918
,2023-01-10 07:00,-1.22739729450736,-1.342623996933334
,2023-01-10 08:00,-1.227459741393598,-1.3416909589078636
,2023-01-10 09:00,-1.2274331394446918,-1.340761781955237
,2023-01-10 10:00,-1.2273176450002092,-1.339836623326483
,2023-01-10 11:00,-1.2271177189153117,-1.3389156368743893
,2023-01-10 12:00,-1.2268412811298186,-1.3379989888784167
,2023-01-10 13:00,-1.2264986456523768,-1.3370868925756667
,2023-01-10 14:00,-1.22610145124427,-1.3361794710040327
,2023-01-10 15:00,-1.225661734065333,-1.335276828324582
,2023-01-10 16:00,-1.2251912121845514,-1.3343790715335837
,2023-01-10 17:00,-1.224700792434309,-1.3334863072409533
,2023-01-10 18:00,-1.2242002741404614,-1.3325986384505508
,2023-01-10 19:00,-1.2236982086292034,-1.3317161677318592
,2023-01-10 20:00,-1.2232018717283302,-1.330839019099602
,2023-01-10 21:00,-1.222717311802184,-1.3299672877786894
,2023-01-10 22:00,-1.222249443541232,-1.329101041531862
,2023-01-10 23:00,-1.2218021655360463,-1.3282403379066068
,2023-01-11 00:00,-1.2213784860220713,-1.3273852277758162
,2023-01-11 01:00,-1.2209806469061626,-1.3265357548588843
,2023-01-11 02:00,-1.2206102403055281,-1.3256919562608935
,2023-01-11 03:00,-1.2202683146087716,-1.3248538729777062
,2023-01-11 04:00,-1.2199554686637522,-1.324021535843032
,2023-01-11 05:00,-1.2196719339416904,-1.3231949551578757
,2023-01-11 06:00,-1.219417645292849,-1.3223741270591185
,2023-01-11 07:00,-1.2191923007764105,-1.321559037935814
,2023-01-11 08:00,-1.2189954125819784,-1.3207496660550617
,2023-01-11 09:00,-1.2188263492089546,-1.319945982687413
,2023-01-11 10:00,-1.218684371303662,-1.3191479575741059
,2023-01-11 11:00,-1.2185686596802798,-1.3183555566383636
,2023-01-11 12:00,-1.21847833970786,-1.3175687354476755
,2023-01-11 13:00,-1.2184124995604104,-1.3167874403761424
,2023-01-11 14:00,-1.2183702058236818,-1.3160116115338223
,2023-01-11 15:00,-1.2183505168133062,-1.315241184797507
,2023-01-11 16:00,-1.218352491147619,-1.3144760933048931
,2023-01-11 17:00,-1.2183751984133429,-1.3137162707959251
,2023-01-11 18:00,-1.2184177203152753,-1.3129616519258371
,2023-01-11 19:00,-1.2184791625761497,-1.3122121693853976
,2023-01-11 20:00,-1.2185586470417333,-1.3114677536649282
,2023-01-11 21:00,-1.2186553258523136,-1.3107283343649774
,2023-01-11 22:00,-1.2187683676831247,-1.309993841494468
,2023-01-11 23:00,-1.2188969700762053,-1.3092642066281484
,2023-01-12 00:00,-1.2190403614943233,-1.3085393647955106
